AD_LEVEL,TA_ID,TAMBON_E,AM_ID,AMPHOE_E,CH_ID,CHANGWAT_E,LAT,LONG
4,910106,Ko Sarai,9101,Mueang Satun,91,Satun,6.567,99.450
4,100701,,1007,Pathum Wan,10,Bangkok,13.744,100.520
4,103702,,1037,Rat Thewi,10,Bangkok,13.757,100.538
4,940102,A Noru,9401,Mueang Pattani,94,Pattani,6.870,101.256
4,840401,Ang Thong,8404,Ko Samui,84,Surat Thani,9.469,99.670
4,150101,Talat Luang,1501,Mueang Ang Thong,15,Ang Thong,14.592,100.453
4,101503,,1015,Thon Buri,10,Bangkok,13.720,100.482
4,200905,Samae San,2009,Sattahip,20,Chon Buri,12.520,100.956
4,500102,Phra Sing,5001,Mueang Chiang Mai,50,Chiang Mai,18.785,98.985
4,810116,Ao Nang,8101,Mueang Krabi,81,Krabi,7.681,98.768
4,810803,Khlong Khanan,8108,Nuea Khlong,81,Krabi,7.941,99.072
4,910106,Ko Sarai,9101,Mueang Satun,91,Satun,6.699,99.909
4,940103,Chabang Tiko,9401,Mueang Pattani,94,Pattani,6.857,101.251
4,180301,Wat Sing,1803,Wat Sing,18,Chai Nat,15.263,100.041
4,100702,,1007,Pathum Wan,10,Bangkok,13.742,100.526
4,140103,Ho Rattana Chai,1401,Phra Nakhon Si Ayutthaya,14,Phra Nakhon Si Ayutthaya,14.354,100.578
4,102004,,1020,Bangkok Noi,10,Bangkok,13.759,100.481
4,140105,Tha Wasukri,1401,Phra Nakhon Si Ayutthaya,14,Phra Nakhon Si Ayutthaya,14.361,100.552
4,860401,Lang Suan,8604,Lang Suan,86,Chumphon,9.950,99.090
4,500103,Hai Ya,5001,Mueang Chiang Mai,50,Chiang Mai,18.777,98.984
4,103102,,1031,Bang Kho Laem,10,Bangkok,13.706,100.508
4,120401,Sano Loi,1204,Bang Bua Thong,12,Nonthaburi,13.914,100.422
4,830107,Rawai,8301,Mueang Phuket,83,Phuket,7.517,98.331
4,850305,Bang Hin,8503,Papoe,85,Ranong,9.580,98.466
4,820603,Ko Phra Thong,8206,Khura Buri,82,Phang-nga,8.565,97.626
4,850502,Kamphuan,8505,Suk Samran,85,Ranong,9.483,98.377
4,230602,Ko Kut,2306,Ko Kut,23,Trat,11.719,102.519
4,100403,,1004,Bang Rak,10,Bangkok,13.724,100.530
4,860116,Hat Sai Ri,8601,Mueang Chumphon,86,Chumphon,10.439,99.292
4,100101,Phra Borom Maha Ratchawang,1001,Phra Nakhon,10,Bangkok,13.751,100.492
4,850109,Ko Phayam,8501,Mueang Ranong,85,Ranong,9.704,98.506
4,500104,Chang Moi,5001,Mueang Chiang Mai,50,Chiang Mai,18.796,98.996
4,101505,,1015,Thon Buri,10,Bangkok,13.715,100.473
4,820603,Ko Phra Thong,8206,Khura Buri,82,Phang-nga,8.486,97.634
4,810301,Ko Lanta Yai,8103,Ko Lanta,81,Krabi,7.537,99.127
4,102006,,1020,Bangkok Noi,10,Bangkok,13.774,100.466
4,820603,Ko Phra Thong,8206,Khura Buri,82,Phang-nga,8.507,97.632
4,920213,Ko Libong,9202,Kantang,92,Trang,7.314,99.253
4,820603,Ko Phra Thong,8206,Khura Buri,82,Phang-nga,9.070,97.812
4,102209,,1022,Phasi Charoen,10,Bangkok,13.722,100.464
4,140108,Phu Khao Thong,1401,Phra Nakhon Si Ayutthaya,14,Phra Nakhon Si Ayutthaya,14.365,100.542
4,830107,Rawai,8301,Mueang Phuket,83,Phuket,7.743,98.378
4,810302,Ko Lanta Noi,8103,Ko Lanta,81,Krabi,7.630,99.145
4,740102,Tha Chalom,7401,Mueang Samut Sakhon,74,Samut Sakhon,13.538,100.269
4,180101,Nai Mueang,1801,Mueang Chai Nat,18,Chai Nat,15.181,100.127
4,530801,Si Phanom Mat,5308,Laplae,53,Uttaradit,17.652,100.039
4,940108,Bara Hom,9401,Mueang Pattani,94,Pattani,6.873,101.317
4,100203,Suan Chit Lada,1002,Dusit,10,Bangkok,13.767,100.520
4,910106,Ko Sarai,9101,Mueang Satun,91,Satun,6.662,99.849
4,101804,,1018,Khlong San,10,Bangkok,13.725,100.508
4,200111,Bang Sai,2001,Mueang Chon Buri,20,Chon Buri,13.393,100.996
4,860306,Pak Khlong,8603,Pathio,86,Chumphon,10.856,99.487
4,103302,,1033,Khlong Toei,10,Bangkok,13.723,100.571
4,230601,Ko Mak,2306,Ko Kut,23,Trat,11.842,102.526
4,910106,Ko Sarai,9101,Mueang Satun,91,Satun,6.491,99.304
4,102801,,1028,Sa Thon,10,Bangkok,13.710,100.532
4,100703,,1007,Pathum Wan,10,Bangkok,13.740,100.535
4,103101,,1031,Bang Kho Laem,10,Bangkok,13.696,100.494
4,401002,Nai Mueang,4010,Ban Phai,40,Khon Kaen,16.035,102.723
4,103901,,1039,Watthana,10,Bangkok,13.743,100.560
4,830304,Pa Khlok,8303,Thalang,83,Phuket,8.055,98.464
4,800103,Khlang,8001,Mueang Nakhon Si Thammarat,80,Nakhon Si Thammarat,8.434,99.966
4,102005,,1020,Bangkok Noi,10,Bangkok,13.752,100.477
4,140118,Khlong Sa Bua,1401,Phra Nakhon Si Ayutthaya,14,Phra Nakhon Si Ayutthaya,14.371,100.563
4,102802,,1028,Sa Thon,10,Bangkok,13.714,100.514
4,600301,Chum Saeng,6003,Chum Saeng,60,Nakhon Sawan,15.896,100.315
4,100201,Dusit,1002,Dusit,10,Bangkok,13.772,100.513
4,102503,,1025,Bang Phlat,10,Bangkok,13.781,100.482
4,120612,Khlong Kluea,1206,Pak Kret,12,Nonthaburi,13.902,100.550
4,101803,,1018,Khlong San,10,Bangkok,13.715,100.501
4,103703,,1037,Rat Thewi,10,Bangkok,13.752,100.559
4,760109,Wiang Khoi,7601,Mueang Phetchaburi,76,Phetchaburi,13.121,99.900
4,500115,Pa Tan,5001,Mueang Chiang Mai,50,Chiang Mai,18.811,98.999
4,170101,Bang Phutsa,1701,Mueang Sing Buri,17,Sing Buri,14.890,100.404
4,103701,,1037,Rat Thewi,10,Bangkok,13.763,100.530
4,140104,Hua Ro,1401,Phra Nakhon Si Ayutthaya,14,Phra Nakhon Si Ayutthaya,14.368,100.578
4,810301,Ko Lanta Yai,8103,Ko Lanta,81,Krabi,7.207,99.061
4,750211,Yai Phaeng,7502,Bang Khonthi,75,Samut Songkhram,13.487,99.958
4,700501,Ban Pong,7005,Ban Pong,70,Ratchaburi,13.816,99.873
4,110406,Bang Hua Suea,1104,Phra Pradaeng,11,Samut Prakarn,13.625,100.549
4,200101,Bang Pla Soi,2001,Mueang Chon Buri,20,Chon Buri,13.364,100.987
4,260101,Nakhon Nayok,2601,Mueang Nakhon Nayok,26,Nakhon Nayok,14.204,101.219
4,750210,Bang Nok Khwaek,7502,Bang Khonthi,75,Samut Songkhram,13.504,99.923
4,810502,Laem Sak,8105,Ao Luek,81,Krabi,8.262,98.630
4,102208,,1022,Phasi Charoen,10,Bangkok,13.738,100.423
4,810301,Ko Lanta Yai,8103,Ko Lanta,81,Krabi,7.224,99.080
4,230601,Ko Mak,2306,Ko Kut,23,Trat,11.804,102.383
4,140816,Ban Yai,1408,Phak Hai,14,Phra Nakhon Si Ayutthaya,14.435,100.384
4,810802,Ko Si Boya,8108,Nuea Khlong,81,Krabi,7.829,98.988
4,190201,Kaeng Khoi,1902,Kaeng Khoi,19,Saraburi,14.586,101.002
4,103502,,1035,Chom Thong,10,Bangkok,13.702,100.476
4,840401,Ang Thong,8404,Ko Samui,84,Surat Thani,9.393,99.669
4,750208,Bang Kung,7502,Bang Khonthi,75,Samut Songkhram,13.459,99.931
4,730301,Nakhon Chai Si,7303,Nakhon Chai Si,73,Nakhon Pathom,13.787,100.192
4,120204,Bang Khanun,1202,Bang Kruai,12,Nonthaburi,13.811,100.453
4,860101,Tha Taphao,8601,Mueang Chumphon,86,Chumphon,10.498,99.179
4,110412,Bang Ko Bua,1104,Phra Pradaeng,11,Samut Prakarn,13.693,100.577
4,140111,Khlong Takhian,1401,Phra Nakhon Si Ayutthaya,14,Phra Nakhon Si Ayutthaya,14.331,100.554
4,110411,Bang Krasop,1104,Phra Pradaeng,11,Samut Prakarn,13.666,100.566
4,940101,Sabarang,9401,Mueang Pattani,94,Pattani,6.876,101.251
4,500101,Si Phum,5001,Mueang Chiang Mai,50,Chiang Mai,18.796,98.985
4,102504,,1025,Bang Phlat,10,Bangkok,13.774,100.492
4,102009,,1020,Bangkok Noi,10,Bangkok,13.772,100.477
4,750301,Amphawa,7503,Amphawa,75,Samut Songkhram,13.427,99.954
4,850105,Pak Nam,8501,Mueang Ranong,85,Ranong,9.905,98.479
4,200601,Phanat Nikhom,2006,Phanat Nikhom,20,Chon Buri,13.450,101.180
4,710507,Tha Ruea,7105,Tha Maka,71,Kanchanaburi,13.954,99.752
4,102803,,1028,Sa Thon,10,Bangkok,13.718,100.541
4,110402,Bang Phueng,1104,Phra Pradaeng,11,Samut Prakarn,13.671,100.520
4,130105,Ban Krachaeng,1301,Mueang Pathum Thani,13,Pathum Thani,14.031,100.552
4,102207,,1022,Phasi Charoen,10,Bangkok,13.736,100.445
4,110408,Bang Yo,1104,Phra Pradaeng,11,Samut Prakarn,13.679,100.558
4,140114,Lumphli,1401,Phra Nakhon Si Ayutthaya,14,Phra Nakhon Si Ayutthaya,14.376,100.548
4,940105,Tanyong Lulo,9401,Mueang Pattani,94,Pattani,6.877,101.305
4,102502,,1025,Bang Phlat,10,Bangkok,13.802,100.512
4,220201,Khlung,2202,Khlung,22,Chanthaburi,12.452,102.218
4,190106,Na Chong,1901,Mueang Saraburi,19,Saraburi,14.529,100.886
4,110414,Samrong,1104,Phra Pradaeng,11,Samut Prakarn,13.659,100.584
4,650103,Wat Chan,6501,Mueang Phitsanulok,65,Phitsanulok,16.789,100.250
4,140405,Na Mai,1404,Bang Sai,14,Phra Nakhon Si Ayutthaya,14.315,100.462
4,140106,Phai Ling,1401,Phra Nakhon Si Ayutthaya,14,Phra Nakhon Si Ayutthaya,14.356,100.589
4,760102,Khlong Krachaeng,7601,Mueang Phetchaburi,76,Phetchaburi,13.112,99.943
4,730302,Bang Krabao,7303,Nakhon Chai Si,73,Nakhon Pathom,13.793,100.183
4,240103,Ban Mai,2401,Mueang Chachoengsao,24,Chachoengsao,13.707,101.100
4,102501,,1025,Bang Phlat,10,Bangkok,13.791,100.487
4,750307,Khwae Om,7503,Amphawa,75,Samut Songkhram,13.436,99.937
4,150208,Chawai,1502,Chaiyo,15,Ang Thong,14.687,100.494
4,750212,Bang Krabue,7502,Bang Khonthi,75,Samut Songkhram,13.463,99.968
4,100704,,1007,Pathum Wan,10,Bangkok,13.736,100.546
4,110415,Samrong Klang,1104,Phra Pradaeng,11,Samut Prakarn,13.653,100.564
4,140109,Samphao Lom,1401,Phra Nakhon Si Ayutthaya,14,Phra Nakhon Si Ayutthaya,14.340,100.570
4,200701,Si Racha,2007,Si Racha,20,Chon Buri,13.162,100.923
4,810301,Ko Lanta Yai,8103,Ko Lanta,81,Krabi,7.417,99.204
4,570101,Wiang,5701,Mueang Chiang Rai,57,Chiang Rai,19.907,99.832
4,102202,,1022,Phasi Charoen,10,Bangkok,13.723,100.437
4,103903,,1039,Watthana,10,Bangkok,13.719,100.596
4,700701,Photharam,7007,Photharam,70,Ratchaburi,13.695,99.853
4,110413,Song Khanong,1104,Phra Pradaeng,11,Samut Prakarn,13.665,100.545
4,120203,Bang Si Thong,1202,Bang Kruai,12,Nonthaburi,13.818,100.479
4,900803,Choeng Sae,9008,Krasae Sin,90,Songkhla,7.561,100.356
4,730303,Wat Khae,7303,Nakhon Chai Si,73,Nakhon Pathom,13.814,100.175
4,830103,Ko Kaeo,8301,Mueang Phuket,83,Phuket,7.936,98.427
4,260101,Nakhon Nayok,2601,Mueang Nakhon Nayok,26,Nakhon Nayok,14.198,101.233
4,140407,Khae Ok,1404,Bang Sai,14,Phra Nakhon Si Ayutthaya,14.305,100.472
4,110410,Bang Nam Phueng,1104,Phra Pradaeng,11,Samut Prakarn,13.679,100.578
4,501302,Sai Mun,5013,San Kamphaeng,50,Chiang Mai,18.735,99.136
4,750207,Bang Phrom,7502,Bang Khonthi,75,Samut Songkhram,13.452,99.955
4,800102,Tha Wang,8001,Mueang Nakhon Si Thammarat,80,Nakhon Si Thammarat,8.449,99.961
4,760101,Tha Rap,7601,Mueang Phetchaburi,76,Phetchaburi,13.097,99.949
4,130704,Krachaeng,1307,Sam Khok,13,Pathum Thani,14.043,100.544
4,110111,,1101,Mueang Samut Prakan,11,Samut Prakarn,13.623,100.565
4,760610,Lat Pho,7606,Ban Lat,76,Phetchaburi,13.102,99.895
4,120106,Bang Phai,1201,Mueang Nonthaburi,12,Nonthaburi,13.823,100.492
4,140201,Tha Ruea,1402,Tha Ruea,14,Phra Nakhon Si Ayutthaya,14.566,100.719
4,940309,Bang Tawa,9403,Nong Chik,94,Pattani,6.858,101.158
4,750204,Rong Hip,7502,Bang Khonthi,75,Samut Songkhram,13.470,99.931
4,103303,,1033,Khlong Toei,10,Bangkok,13.707,100.595
4,110409,Bang Kachao,1104,Phra Pradaeng,11,Samut Prakarn,13.697,100.561
4,191005,Sala Ri Thai,1910,Sao Hai,19,Saraburi,14.565,100.848
4,750106,Thai Hat,7501,Mueang Samut Songkhram,75,Samut Songkhram,13.399,99.976
4,901107,Khlong U Ta Phao,9011,Hat Yai,90,Songkhla,7.045,100.446
4,501506,Sop Mae Kha,5015,Hang Dong,50,Chiang Mai,18.689,98.980
4,150105,Ban Hae,1501,Mueang Ang Thong,15,Ang Thong,14.565,100.434
4,510601,Pak Bong,5106,Pa Sang,51,Lamphun,18.537,98.933
4,150209,Tri Narong,1502,Chaiyo,15,Ang Thong,14.676,100.498
4,220304,Bo Phu,2203,Tha Mai,22,Chanthaburi,12.595,102.028
4,102007,,1020,Bangkok Noi,10,Bangkok,13.760,100.463
4,140702,Khayai,1407,Bang Pahan,14,Phra Nakhon Si Ayutthaya,14.414,100.564
4,850502,Kamphuan,8505,Suk Samran,85,Ranong,9.495,98.349
4,820101,Thai Chang,8201,Mueang Phang-nga,82,Phang-nga,8.446,98.524
4,500116,San Phisuea,5001,Mueang Chiang Mai,50,Chiang Mai,18.841,98.998
4,501102,Thung Luang,5011,Phrao,50,Chiang Mai,19.359,99.202
4,120608,Ko Kret,1206,Pak Kret,12,Nonthaburi,13.910,100.472
4,910106,Ko Sarai,9101,Mueang Satun,91,Satun,6.526,99.169
4,141601,Ban Phraek,1416,Ban Phraek,14,Phra Nakhon Si Ayutthaya,14.640,100.585
4,120605,Bang Tanai,1206,Pak Kret,12,Nonthaburi,13.931,100.492
4,430101,Nai Mueang,4301,Mueang Nong Khai,43,Nong Khai,17.890,102.761
4,110407,Samrong Tai,1104,Phra Pradaeng,11,Samut Prakarn,13.641,100.573
4,101907,,1019,Taling Chan,10,Bangkok,13.751,100.419
4,200905,Samae San,2009,Sattahip,20,Chon Buri,12.577,100.947
4,860801,Pak Tako,8608,Thung Tako,86,Chumphon,10.112,99.141
4,110113,,1101,Mueang Samut Prakan,11,Samut Prakarn,13.622,100.581
4,141603,Sam Phaniang,1416,Ban Phraek,14,Phra Nakhon Si Ayutthaya,14.638,100.567
4,101504,,1015,Thon Buri,10,Bangkok,13.707,100.486
4,120601,Pak Kret,1206,Pak Kret,12,Nonthaburi,13.912,100.506
4,140811,Khok Chang,1408,Phak Hai,14,Phra Nakhon Si Ayutthaya,14.500,100.388
4,760601,Ban Lat,7606,Ban Lat,76,Phetchaburi,13.063,99.928
4,120101,Suan Yai,1201,Mueang Nonthaburi,12,Nonthaburi,13.842,100.494
4,340107,Pathum,3401,Mueang Ubon Ratchathani,34,Ubon Ratchathani,15.244,104.894
4,120202,Bang Kruai,1202,Bang Kruai,12,Nonthaburi,13.809,100.499
4,640101,Thani,6401,Mueang Sukhothai,64,Sukhothai,17.012,99.822
4,120208,Plai Bang,1202,Bang Kruai,12,Nonthaburi,13.814,100.402
4,730101,Phra Pathom Chedi,7301,mueang Nakhon Pathom,73,Nakhon Pathom,13.819,100.050
4,500113,Nong Pa Khrang,5001,Mueang Chiang Mai,50,Chiang Mai,18.788,99.034
4,910504,Pak Nam,9105,La-ngu,91,Satun,6.834,99.691
4,730316,Wat Samrong,7303,Nakhon Chai Si,73,Nakhon Pathom,13.827,100.218
4,850101,Khao Niwet,8501,Mueang Ranong,85,Ranong,9.960,98.621
4,140112,Wat Tum,1401,Phra Nakhon Si Ayutthaya,14,Phra Nakhon Si Ayutthaya,14.390,100.539
4,200114,Ban Puek,2001,Mueang Chon Buri,20,Chon Buri,13.302,100.928
4,500105,Chang Khlan,5001,Mueang Chiang Mai,50,Chiang Mai,18.774,98.996
4,560101,Wiang,5601,Mueang Phayao,56,Phayao,19.172,99.894
4,140804,Lat Nam Khem,1408,Phak Hai,14,Phra Nakhon Si Ayutthaya,14.482,100.393
4,740201,Talat Krathum Baen,7402,Krathum Baen,74,Samut Sakhon,13.654,100.250
4,830107,Rawai,8301,Mueang Phuket,83,Phuket,7.788,98.372
4,760120,Wang Tako,7601,Mueang Phetchaburi,76,Phetchaburi,13.134,99.893
4,220102,Wat Mai,2201,Mueang Chanthaburi,22,Chanthaburi,12.611,102.105
4,103103,,1031,Bang Kho Laem,10,Bangkok,13.694,100.516
4,191006,Ton Tan,1910,Sao Hai,19,Saraburi,14.574,100.885
4,500507,Talat Khwan,5005,Doi Saket,50,Chiang Mai,18.841,99.088
4,141504,Namtao,1415,Maha Rat,14,Phra Nakhon Si Ayutthaya,14.566,100.542
4,750306,Bang Chang,7503,Amphawa,75,Samut Songkhram,13.437,99.953
4,820501,Takua Pa,8205,Takua Pa,82,Phang-nga,8.829,98.362
4,130705,Bang Pho Nuea,1307,Sam Khok,13,Pathum Thani,14.042,100.515
4,830107,Rawai,8301,Mueang Phuket,83,Phuket,7.598,98.360
4,730323,Ngio Rai,7303,Nakhon Chai Si,73,Nakhon Pathom,13.807,100.212
4,940107,Kami Yo,9401,Mueang Pattani,94,Pattani,6.854,101.318
4,141410,Thanu,1414,Uthai,14,Phra Nakhon Si Ayutthaya,14.355,100.622
4,141602,Ban Mai,1416,Ban Phraek,14,Phra Nakhon Si Ayutthaya,14.655,100.586
4,900703,Takhria,9007,Ranot,90,Songkhla,7.789,100.269
4,510101,Nai Mueang,5101,Mueang Lamphun,51,Lamphun,18.573,99.002
4,750213,Ban Pramot,7502,Bang Khonthi,75,Samut Songkhram,13.460,99.898
4,101701,,1017,Huai Khwang,10,Bangkok,13.769,100.577
4,840401,Ang Thong,8404,Ko Samui,84,Surat Thani,9.619,99.679
4,610504,Huai Rop,6105,Nong Khayang,61,Uthai Thani,15.371,99.900
4,200408,Na Kluea,2004,Bang Lamung,20,Chon Buri,12.912,100.778
4,840101,Talat,8401,Mueang Surat Thani,84,Surat Thani,9.137,99.320
4,500111,Nong Hoi,5001,Mueang Chiang Mai,50,Chiang Mai,18.758,99.015
4,120403,Bang Rak Yai,1204,Bang Bua Thong,12,Nonthaburi,13.878,100.438
4,120606,Khlong Phra Udom,1206,Pak Kret,12,Nonthaburi,13.930,100.479
4,560102,Mae Tam,5601,Mueang Phayao,56,Phayao,19.142,99.912
4,940904,Tanyong Chueng Nga,9409,Yaring,94,Pattani,6.787,101.458
4,140711,Ban Ma,1407,Bang Pahan,14,Phra Nakhon Si Ayutthaya,14.492,100.510
4,140121,Ban Run,1401,Phra Nakhon Si Ayutthaya,14,Phra Nakhon Si Ayutthaya,14.312,100.559
4,101904,,1019,Taling Chan,10,Bangkok,13.752,100.442
4,140501,Bang Ban,1405,Bang Ban,14,Phra Nakhon Si Ayutthaya,14.410,100.464
4,730309,Phaniat,7303,Nakhon Chai Si,73,Nakhon Pathom,13.795,100.123
4,740101,Mahachai,7401,Mueang Samut Sakhon,74,Samut Sakhon,13.552,100.280
4,120609,Om Kret,1206,Pak Kret,12,Nonthaburi,13.909,100.453
4,140614,Khung Lan,1406,Bang Pa-in,14,Phra Nakhon Si Ayutthaya,14.295,100.621
4,502203,Thung Ruang Thong,5022,Mae Wang,50,Chiang Mai,18.554,98.849
4,750202,Bang Sakae,7502,Bang Khonthi,75,Samut Songkhram,13.450,99.928
4,140110,Suan Phrik,1401,Phra Nakhon Si Ayutthaya,14,Phra Nakhon Si Ayutthaya,14.391,100.558
4,103504,,1035,Chom Thong,10,Bangkok,13.693,100.468
4,501912,Pa Bong,5019,Saraphi,50,Chiang Mai,18.736,99.059
4,120206,Bang Khu Wiang,1202,Bang Kruai,12,Nonthaburi,13.822,100.417
4,200604,Ban Soet,2006,Phanat Nikhom,20,Chon Buri,13.444,101.144
4,110403,Bang Chak,1104,Phra Pradaeng,11,Samut Prakarn,13.616,100.536
4,750205,Bang Khonthi,7502,Bang Khonthi,75,Samut Songkhram,13.493,99.945
4,750209,Chom Pluak,7502,Bang Khonthi,75,Samut Songkhram,13.483,99.976
4,101704,,1017,Huai Khwang,10,Bangkok,13.796,100.579
4,140513,Bang Luang Dot,1405,Bang Ban,14,Phra Nakhon Si Ayutthaya,14.419,100.430
4,101602,,1016,Bangkok Yai,10,Bangkok,13.733,100.475
4,130708,Ban Ngio,1307,Sam Khok,13,Pathum Thani,14.084,100.539
4,101203,,1012,Yannawa,10,Bangkok,13.682,100.533
4,540101,Nai Wiang,5401,Mueang Phrae,54,Phrae,18.140,100.142
4,150413,Sam Ngam,1504,Pho Thong,15,Ang Thong,14.638,100.389
4,670305,Nong Sawang,6703,Lom Sak,67,Phetchabun,16.839,101.239
4,580101,Chong Kham,5801,Mueang Mae Hong Son,58,Mae Hong Son,19.302,97.970
4,140101,Pratu Chai,1401,Phra Nakhon Si Ayutthaya,14,Phra Nakhon Si Ayutthaya,14.349,100.551
4,700401,Damnoen Saduak,7004,Damnoen Saduak,70,Ratchaburi,13.517,99.949
4,140311,Sam Thai,1403,Nakhon Luang,14,Phra Nakhon Si Ayutthaya,14.489,100.675
4,750312,Bang Nang Li,7503,Amphawa,75,Samut Songkhram,13.414,99.917
4,102401,,1024,Rat Burana,10,Bangkok,13.670,100.510
4,310101,Nai Mueang,3101,Mueang Buri Ram,31,Buri Ram,14.999,103.104
4,200118,Samnak Bok,2001,Mueang Chon Buri,20,Chon Buri,13.368,101.061
4,750309,Bang Khae,7503,Amphawa,75,Samut Songkhram,13.407,99.923
4,140709,Tanim,1407,Bang Pahan,14,Phra Nakhon Si Ayutthaya,14.491,100.532
4,760605,Samo Phlue,7606,Ban Lat,76,Phetchaburi,13.060,99.952
4,900705,Ban Mai,9007,Ranot,90,Songkhla,7.780,100.288
4,140511,Wat Taku,1405,Bang Ban,14,Phra Nakhon Si Ayutthaya,14.388,100.424
4,200117,Ang Sila,2001,Mueang Chon Buri,20,Chon Buri,13.325,100.929
4,150301,Bang Pla Kot,1503,Pa Mok,15,Ang Thong,14.509,100.461
4,750302,Suan Luang,7503,Amphawa,75,Samut Songkhram,13.414,99.953
4,501401,San Sai Luang,5014,San Sai,50,Chiang Mai,18.857,99.046
4,120207,Mahasawat,1202,Bang Kruai,12,Nonthaburi,13.806,100.434
4,220101,Talat,2201,Mueang Chanthaburi,22,Chanthaburi,12.591,102.087
4,100206,,1002,Dusit,10,Bangkok,13.789,100.522
4,150306,Norasing,1503,Pa Mok,15,Ang Thong,14.518,100.431
4,500702,Rim Nuea,5007,Mae Rim,50,Chiang Mai,18.929,98.948
4,141507,Chao Pluk,1415,Maha Rat,14,Phra Nakhon Si Ayutthaya,14.584,100.538
4,540408,Ban Kat,5404,Sung Men,54,Phrae,18.090,100.168
4,660401,Taphan Hin,6604,Taphan Hin,66,Phichit,16.222,100.427
4,210105,Phe,2101,Mueang Rayong,21,Rayong,12.568,101.455
4,120201,Wat Chalo,1202,Bang Kruai,12,Nonthaburi,13.802,100.476
4,500510,Talat Yai,5005,Doi Saket,50,Chiang Mai,18.810,99.127
4,830102,Talat Nuea,8301,Mueang Phuket,83,Phuket,7.879,98.381
4,140119,Ko Rian,1401,Phra Nakhon Si Ayutthaya,14,Phra Nakhon Si Ayutthaya,14.318,100.579
4,130110,Bang Phut,1301,Mueang Pathum Thani,13,Pathum Thani,14.035,100.572
4,501501,Hang Dong,5015,Hang Dong,50,Chiang Mai,18.692,98.915
4,510104,Nong Chang Khuen,5101,Mueang Lamphun,51,Lamphun,18.656,99.013
4,730103,Phra Prathon,7301,mueang Nakhon Pathom,73,Nakhon Pathom,13.811,100.088
4,150112,Ban Ri,1501,Mueang Ang Thong,15,Ang Thong,14.605,100.485
4,130703,Sam Khok,1307,Sam Khok,13,Pathum Thani,14.052,100.529
4,140805,Ta Lan,1408,Phak Hai,14,Phra Nakhon Si Ayutthaya,14.446,100.387
4,920201,Kantang,9202,Kantang,92,Trang,7.410,99.519
4,500505,Sa-Nga Ban,5005,Doi Saket,50,Chiang Mai,18.832,99.120
4,140510,Thang Chang,1405,Bang Ban,14,Phra Nakhon Si Ayutthaya,14.375,100.432
4,104102,,1041,Lak Si,10,Bangkok,13.871,100.580
4,103802,,1038,Lat Phrao,10,Bangkok,13.840,100.600
4,140712,Khwan Mueang,1407,Bang Pahan,14,Phra Nakhon Si Ayutthaya,14.444,100.536
4,150403,Bang Phlap,1504,Pho Thong,15,Ang Thong,14.641,100.406
4,140512,Bang Luang,1405,Bang Ban,14,Phra Nakhon Si Ayutthaya,14.403,100.433
4,760112,Ton Mamuang,7601,Mueang Phetchaburi,76,Phetchaburi,13.079,99.958
4,500114,Fa Ham,5001,Mueang Chiang Mai,50,Chiang Mai,18.816,99.008
4,900106,Ko Yo,9001,Muaeng Songkhla,90,Songkhla,7.163,100.542
4,140714,Pho Sam Ton,1407,Bang Pahan,14,Phra Nakhon Si Ayutthaya,14.421,100.547
4,940113,Pu Yut,9401,Mueang Pattani,94,Pattani,6.811,101.268
4,550101,Nai Wiang,5501,Mueang Nan,55,Nan,18.793,100.786
4,120607,Tha It,1206,Pak Kret,12,Nonthaburi,13.894,100.480
4,660508,Huai Khen,6605,Bang Mun Nak,66,Phichit,16.033,100.479
4,501904,Chaiya Sathan,5019,Saraphi,50,Chiang Mai,18.745,99.043
4,750201,Kradang Nga,7502,Bang Khonthi,75,Samut Songkhram,13.472,99.951
4,101702,,1017,Huai Khwang,10,Bangkok,13.752,100.586
4,101902,,1019,Taling Chan,10,Bangkok,13.789,100.459
4,500506,Pa Lan,5005,Doi Saket,50,Chiang Mai,18.836,99.106
4,102201,,1022,Phasi Charoen,10,Bangkok,13.714,100.443
4,130106,Bang Khayaeng,1301,Mueang Pathum Thani,13,Pathum Thani,13.967,100.523
4,501909,Don Kaeo,5019,Saraphi,50,Chiang Mai,18.697,98.997
4,140704,Sao Thong,1407,Bang Pahan,14,Phra Nakhon Si Ayutthaya,14.496,100.549
4,940511,Sakho Tai,9405,Mayo,94,Pattani,6.749,101.357
4,640701,Mueang Sawankhalok,6407,Sawankhalok,64,Sukhothai,17.315,99.834
4,940803,Talo Krai Thong,9408,Mai Kaen,94,Pattani,6.627,101.640
4,940510,Sakho Bon,9405,Mayo,94,Pattani,6.730,101.352
4,910106,Ko Sarai,9101,Mueang Satun,91,Satun,6.720,99.854
4,940905,To Lang,9409,Yaring,94,Pattani,6.802,101.448
4,700403,Si Surat,7004,Damnoen Saduak,70,Ratchaburi,13.533,99.984
4,140802,Ammarit,1408,Phak Hai,14,Phra Nakhon Si Ayutthaya,14.472,100.361
4,190504,Nong Sida,1905,Nong Saeng,19,Saraburi,14.515,100.841
4,140207,Pho En,1402,Tha Ruea,14,Phra Nakhon Si Ayutthaya,14.519,100.676
4,140420,Chang Yai,1404,Bang Sai,14,Phra Nakhon Si Ayutthaya,14.161,100.522
4,730601,Tha Kham,7306,Sam Phran,73,Nakhon Pathom,13.714,100.247
